"File Number","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"11","0.3705728850948316","0.21457354404862578","0.16411799029433402","0.09029044053175467","0.05436593789877656","0.03548735302674758","0.024808290210905425","0.015449820807620888","0.009226667861460524","0.005663792047418227","0.003684283249595414","0.002454007846573191","0.0016813756965472423","0.0013294700815545994","0.0013249255415420137","0.0014652116345338978","0.0014480378519980811","0.0011259173870131179","0.0006484713413230837","0.00024034555666159387","4.1231990182195154e-05"
"12","0.3351535879642395","0.23256765088112072","0.14030190728449612","0.10789614196268132","0.0656245759869428","0.045585991614088855","0.030783866428583898","0.017958390075771054","0.009841312987462743","0.0053851464398470585","0.0030791419657808035","0.0019254693004968498","0.0013449412235204085","0.001030613298156074","0.0007367989035795297","0.0004345051531249238","0.00022062993442550525","9.576423426587926e-05","2.920913179163143e-05","4.143334459559347e-06","2.118951640454412e-07"
"13","0.34837826347010104","0.23588257180622246","0.13483691859931926","0.09499130108314445","0.0638714431490316","0.04046556254471003","0.03151999067129764","0.020121400321061574","0.011308452683889084","0.005938658361299461","0.0031095228096168033","0.0017537117058634094","0.0011150484699242724","0.0008492378882484089","0.0008579417223506236","0.0011219453391573915","0.0012644732682177535","0.0012973406567979026","0.0009644584432100964","0.00032650435435549143","2.525265218220287e-05"
"14","0.3257239464897668","0.24716609937556377","0.14104439841721075","0.11183711313486734","0.05888365479617667","0.045777348454586274","0.030121761956914322","0.016751378028817522","0.008470495167826417","0.004176019206170973","0.0021547743981759487","0.0012406911444421808","0.0008417945999393455","0.0006450706914696998","0.000641399695801133","0.000797862564479737","0.0009868943031705755","0.0011765222114163913","0.0008172518768498214","0.0006593981656050574","8.6125320748706e-05"
"15","0.29294331916108834","0.23363255842816794","0.15173282293839502","0.12303711426511335","0.06314701160598617","0.048702871816957816","0.03423476592548646","0.020907767048322718","0.01174102029712189","0.0064514065785764236","0.0036994495881893887","0.0023721992237837","0.0014992046044168803","0.000980692346329577","0.0007901810785408416","0.000778112761469113","0.000816546068517361","0.0008368225032432649","0.0007010676927191542","0.0005533558536912925","0.00044171021388513833"
"16","0.2841529253420547","0.23671712977790635","0.11577051267127543","0.016742142904225578","0.004339548807073521","0.09059524735085311","0.07538285517806671","0.0543737816889006","0.03643004711019043","0.024107832594441495","0.01649860940020362","0.011941091014274565","0.00914693712173371","0.007329081178337435","0.005955299016073453","0.004637343053181718","0.0032128495659509196","0.001776369670714813","0.0006943045099277193","0.00017418501196472333","2.190703264829012e-05"
"17","0.2862855306189261","0.2165121080804555","0.14055008046324435","0.07601504071955854","0.09269061550416664","0.05020488524442861","0.04149841989664753","0.0302627215015614","0.02037556591933263","0.013169357095808746","0.008455936431651727","0.005586377069465948","0.0039556477269151605","0.003123615624158933","0.0027788807081880387","0.002653298283330792","0.0024453046755538443","0.0018948638418834843","0.0010822717845432848","0.00039154826883242087","6.793054134604654e-05"
"18","0.2634462081745914","0.17956122903906185","0.16143155989925298","0.11124672407614271","0.08934314388604211","0.059145106212043455","0.04496732884373372","0.02977543204342348","0.018185434430300226","0.01079506511922239","0.006503483864623888","0.004121642294054748","0.002856924166845613","0.0022567016258884594","0.0020718458018554524","0.0021857747843783766","0.0025302149341499868","0.0029606817477360737","0.0031364451653066983","0.0024983314196592083","0.0009807224716882747"
"19","0.23477331289231027","0.26510734649312984","0.14588576204003756","0.1125910942944326","0.011112435848632805","0.07441715311251852","0.05734305383215326","0.03898670619754145","0.024571719369070395","0.014852913380792993","0.008876446652030192","0.005326433135018201","0.0031253895427873404","0.0017001089815095831","0.00082464423377937","0.00034708465089126883","0.00012063765913304166","3.173609656053038e-05","5.558553653627762e-06","4.5868063615835896e-07","4.353382221032877e-09"
"20","0.24584129808119462","0.19307416778892877","0.15157679674095922","0.13161533610298878","0.08084968963351086","0.05978116654699287","0.04696589587722334","0.0316471023809693","0.019225873427309595","0.011140161096831113","0.0065272391398288315","0.004073548774922487","0.002781232437563659","0.0020936457695810754","0.0017118258122289605","0.0014999306758060747","0.001430579443187195","0.0015746895961419394","0.002024272683086999","0.0025290182784865646","0.00203652971225659"
"21","0.1835028437315039","0.17704677214150816","0.10666141852756554","0.024249364763560023","0.031527006467726305","0.1396301350907338","0.12212503897608291","0.08934209763225705","0.05719615250242378","0.03326361002135735","0.018088106144593174","0.009370149418769473","0.004643155049322619","0.0021437221923027295","0.0008603686161089995","0.0002746329632201608","6.43668821631718e-05","1.008401512472623e-05","9.297754175162826e-07","4.430432445278803e-08","7.839331867695367e-10"
"22","0.04048918135584634","0.13003090965424383","0.10859413417090841","0.034591418636983375","0.027614894971023582","0.15110874459262919","0.15235862564992814","0.12929695867242003","0.09547593332306528","0.062356397402820854","0.036190686810980706","0.018625102948273548","0.008436963041050226","0.0033229158087750856","0.0011161434489072623","0.0003103087920584352","6.829427129293681e-05","1.1125803778756716e-05","1.1913716533446053e-06","6.777671718633079e-08","1.4966427208517564e-09"
"23","0.010546323142342474","0.10111317780861305","0.11280445862118314","0.05180471158452263","0.024870738169328537","0.16923073492557672","0.16537337058883175","0.13399015108680584","0.09487091646814486","0.061399287529262124","0.03726779925621077","0.020932003214514494","0.010248001548134439","0.004046347664400877","0.0012085021410950655","0.00025511618116161853","3.530833349225169e-05","2.9273824695393588e-06","1.2237323713671693e-07","1.9723420352141508e-09","8.32980364996521e-12"
"24","0.029957391025212658","0.1239063457354292","0.11452448958043912","0.0518100029092861","0.024930998044675273","0.16476269700379437","0.1647790271336772","0.13589653715297348","0.09404950230427872","0.05457940270703882","0.02622464512032894","0.010292424515556306","0.003264447015920851","0.0008287800517520011","0.00016536375197151687","2.502340864954036e-05","2.720604394454649e-06","1.9440401790754697e-07","7.435803978054498e-09","9.473033946976153e-11","6.718083010590451e-14"
"25","0.2962843396745503","0.19446468730576538","0.057113486434956506","0.028078383010344016","0.009900600174260022","0.09312726127898424","0.08068777768762182","0.06221824538565132","0.04494877627020872","0.03166654160080182","0.02242504936358506","0.016381045552641096","0.012658095610674443","0.010553374079703325","0.009512944185721597","0.009009704445253714","0.008360198009120304","0.006731193740902891","0.004065227657318442","0.0015631534724555346","0.0002499150594802099"
