index,#_diseases,dataset_num,file_num,kl_div_z,kl_div,js_div_z,js_div,pow_div_z,pow_div
634,4,43,5,0.141455316,0.141455316,0.197266356,0.197266356,0.257351332,0.257351332
635,7,43,1,0.094576611,0.094576611,0.151127221,0.151127221,0.207430992,0.207430992
636,7,43,2,0.126667572,0.126667572,0.178046006,0.178046006,0.271777255,0.271777255
637,7,43,3,0.140330555,0.140330555,0.19107571,0.19107571,0.283297564,0.283297564
638,7,43,4,0.125748713,0.125748713,0.177685638,0.177685638,0.263439352,0.263439352
639,7,43,5,0.221219976,0.221219976,0.245300904,0.245300904,0.409153668,0.409153668
640,10,43,1,0.235344899,0.235344899,0.222944777,0.222944777,0.655865071,0.655865071
641,10,43,2,0.42535638,0.42535638,0.29634179,0.29634179,1.237849957,1.237849957
642,10,43,3,0.552464093,0.552464093,0.33319754,0.33319754,1.967507164,1.967507164
643,10,43,4,0.768804535,0.768804535,0.396817399,0.396817399,2.659193655,2.659193655
644,10,43,5,0.93694391,0.93694391,0.435669892,0.435669892,3.303252828,3.303252828
645,4,44,1,0.1070917,0.1070917,0.180395267,0.180395267,0.164452001,0.164452001
646,4,44,2,0.089778864,0.089778864,0.16135405,0.16135405,0.150542502,0.150542502
647,4,44,3,0.108659426,0.108659426,0.171856955,0.171856955,0.202146266,0.202146266
648,4,44,4,NaN,0.124022163,0.186297089,0.186294461,0.224000154,0.223994966
649,4,44,5,NaN,0.120846597,0.186784809,0.186785693,0.206616454,0.206620571
650,7,44,1,0.196630408,0.196630408,0.204700821,0.204700821,0.533308247,0.533308247
651,7,44,2,0.386171035,0.386171035,0.279297599,0.279297599,1.472881392,1.472881392
652,7,44,3,0.456605418,0.456605418,0.272296318,0.272296318,2.785885429,2.785885429
653,7,44,4,0.392908973,0.392908973,0.271891454,0.271891454,1.512810317,1.512810317
654,7,44,5,0.794553004,0.794553004,0.401568873,0.401568873,2.45651235,2.45651235
655,10,44,1,0.082786481,0.082786481,0.135195505,0.135195505,0.21208331,0.21208331
656,10,44,2,0.214309734,0.214309734,0.216924318,0.216924318,0.561561156,0.561561156
657,10,44,3,0.375905943,0.375905943,0.274217634,0.274217634,1.235487121,1.235487121
658,10,44,4,0.453414861,0.453414861,0.290972592,0.290972592,1.67379903,1.67379903
659,10,44,5,0.360518594,0.360518594,0.270062371,0.270062371,1.154911484,1.154911484
660,4,45,1,0.083473815,0.083473815,0.140399577,0.140399577,0.182781669,0.182781669
661,4,45,2,0.230544999,0.230544999,0.249890711,0.249890711,0.444010509,0.444010509
662,4,45,3,NaN,0.196752689,0.239286474,0.239282646,0.335092699,0.335076893
663,4,45,4,0.109803217,0.109803217,0.171228676,0.171228676,0.204435961,0.204435961
664,4,45,5,NaN,0.07474356,0.145430662,0.14542865,0.130744209,0.130739548
665,7,45,1,0.239462271,0.239462271,0.211872111,0.211872111,0.790840676,0.790840676
666,7,45,2,0.217135361,0.217135361,0.211594748,0.211594748,0.755191634,0.755191634
667,7,45,3,0.465506087,0.465506087,0.292795225,0.292795225,2.017481628,2.017481628
668,7,45,4,NaN,0.642106595,0.34483219,0.344825082,2.630277973,2.629997102
669,7,45,5,0.847449108,0.847449108,0.403628274,0.403628274,3.032755679,3.032755679
670,10,45,1,0.252405364,0.252405364,0.220994753,0.220994753,0.810698371,0.810698371
671,10,45,2,0.556238069,0.556238069,0.319019518,0.319019518,2.012220597,2.012220597
672,10,45,3,0.653262432,0.653262432,0.332393076,0.332393076,3.239197945,3.239197945
673,10,45,4,0.784817054,0.784817054,0.366294017,0.366294017,4.154829424,4.154829424
674,10,45,5,0.893623533,0.893623533,0.398418043,0.398418043,4.426472993,4.426472993
675,4,46,1,0.031006504,0.031006504,0.091856027,0.091856027,0.05663935,0.05663935
676,4,46,2,0.138728913,0.138728913,0.176363704,0.176363704,0.342802714,0.342802714
677,4,46,3,0.095925791,0.095925791,0.154889106,0.154889106,0.196999332,0.196999332
678,4,46,4,0.112184272,0.112184272,0.175434189,0.175434189,0.213437756,0.213437756
679,4,46,5,0.096855785,0.096855785,0.159073604,0.159073604,0.186194543,0.186194543
680,7,46,1,0.181278491,0.181278491,0.193061856,0.193061856,0.50897285,0.50897285
681,7,46,2,0.324012824,0.324012824,0.255425671,0.255425671,0.983444796,0.983444796
682,7,46,3,0.343735196,0.343735196,0.274561489,0.274561489,0.995943568,0.995943568
683,7,46,4,NaN,0.450038021,0.318054319,0.318049232,1.233754424,1.233684863
684,7,46,5,0.659499794,0.659499794,0.372937106,0.372937106,1.877137657,1.877137657
685,10,46,1,0.247386861,0.247386861,0.208650522,0.208650522,0.932233966,0.932233966
686,10,46,2,0.427625169,0.427625169,0.270292316,0.270292316,1.880371157,1.880371157
687,10,46,3,0.557736249,0.557736249,0.305211476,0.305211476,3.700748228,3.700748228
688,10,46,4,0.557174695,0.557174695,0.316592673,0.316592673,4.289754145,4.289754145
689,10,46,5,0.584267208,0.584267208,0.321497715,0.321497715,3.397838221,3.397838221
690,4,47,1,0.061183787,0.061183787,0.122885249,0.122885249,0.127292752,0.127292752
691,4,47,2,NaN,0.172739485,0.21574951,0.215740729,0.341002903,0.340979882
692,4,47,3,NaN,0.241129569,0.269197471,0.269203107,0.396238567,0.39627491
693,4,47,4,0.225632507,0.225632507,0.253716851,0.253716851,0.393897752,0.393897752
694,4,47,5,NaN,0.29379344,0.275558556,0.275560935,0.608270523,0.608253072
695,7,47,1,0.316841172,0.316841172,0.255143224,0.255143224,1.051906803,1.051906803
696,7,47,2,0.458453249,0.458453249,0.301835898,0.301835898,1.588389704,1.588389704
697,7,47,3,0.507727932,0.507727932,0.291190458,0.291190458,3.50175082,3.50175082
698,7,47,4,0.596822612,0.596822612,0.317042753,0.317042753,2.844161207,2.844161207
699,7,47,5,0.841016954,0.841016954,0.380166956,0.380166956,4.479396947,4.479396947
700,10,47,1,0.099948425,0.099948425,0.151193404,0.151193404,0.236707824,0.236707824
701,10,47,2,0.19925078,0.19925078,0.219313428,0.219313428,0.442134782,0.442134782
702,10,47,3,0.299526753,0.299526753,0.272858932,0.272858932,0.680607689,0.680607689
703,10,47,4,0.257425779,0.257425779,0.256117629,0.256117629,0.543088234,0.543088234
704,10,47,5,0.286639494,0.286639494,0.267709832,0.267709832,0.628615549,0.628615549
705,4,48,1,NaN,0.174415986,0.210070408,0.210078786,0.404706444,0.404801146
706,4,48,2,NaN,0.194153177,0.243338471,0.243338473,0.310050544,0.310049112
707,4,48,3,0.099884578,0.099884578,0.173425633,0.173425633,0.160577774,0.160577774
708,4,48,4,NaN,0.092074967,0.169237288,0.169233614,0.137647259,0.13763752
709,4,48,5,NaN,0.113338612,0.182602583,0.182596901,0.189162061,0.189153164
710,7,48,1,0.088408673,0.088408673,0.145300604,0.145300604,0.197107928,0.197107928
711,7,48,2,0.180817042,0.180817042,0.199749961,0.199749961,0.510715112,0.510715112
712,7,48,3,0.207045751,0.207045751,0.228773669,0.228773669,0.448787998,0.448787998
713,7,48,4,0.285894644,0.285894644,0.25940569,0.25940569,0.692659421,0.692659421
714,7,48,5,0.427587993,0.427587993,0.319007332,0.319007332,0.984477155,0.984477155
715,10,48,1,0.082273557,0.082273557,0.140246052,0.140246052,0.179097557,0.179097557
716,10,48,2,0.142976618,0.142976618,0.186791455,0.186791455,0.308287459,0.308287459
717,10,48,3,0.163477993,0.163477993,0.198816438,0.198816438,0.398209217,0.398209217
718,10,48,4,0.267986247,0.267986247,0.256156163,0.256156163,0.622643437,0.622643437
719,10,48,5,0.205943253,0.205943253,0.221158326,0.221158326,0.496217553,0.496217553
720,4,49,1,0.032724721,0.032724721,0.097111075,0.097111075,0.05495389,0.05495389
721,4,49,2,0.114748642,0.114748642,0.172304162,0.172304162,0.230029875,0.230029875
722,4,49,3,0.118137501,0.118137501,0.177131507,0.177131507,0.226601517,0.226601517
723,4,49,4,0.042338411,0.042338411,0.105755053,0.105755053,0.079497974,0.079497974
724,4,49,5,0.129414456,0.129414456,0.189354812,0.189354812,0.232380029,0.232380029
725,7,49,1,0.146641587,0.146641587,0.171169251,0.171169251,0.425807238,0.425807238
726,7,49,2,0.236423934,0.236423934,0.223504131,0.223504131,0.650407034,0.650407034
727,7,49,3,0.173689297,0.173689297,0.201566508,0.201566508,0.400819361,0.400819361
728,7,49,4,0.325325201,0.325325201,0.270137563,0.270137563,0.84934445,0.84934445
729,7,49,5,0.438189028,0.438189028,0.313868743,0.313868743,1.152745454,1.152745454
730,10,49,1,0.080844311,0.080844311,0.137674013,0.137674013,0.183357546,0.183357546
731,10,49,2,0.193651157,0.193651157,0.204754164,0.204754164,0.505781731,0.505781731
732,10,49,3,0.16235607,0.16235607,0.195643768,0.195643768,0.378854203,0.378854203
733,10,49,4,NaN,0.21712986,0.230105542,0.230106902,0.520387343,0.520399884
734,10,49,5,0.169625062,0.169625062,0.205835595,0.205835595,0.363160393,0.363160393
735,4,50,1,0.087708151,0.087708151,0.147175847,0.147175847,0.185253091,0.185253091
736,4,50,2,0.102497787,0.102497787,0.156879972,0.156879972,0.230624074,0.230624074
737,4,50,3,0.129542026,0.129542026,0.191626345,0.191626345,0.226564319,0.226564319
738,4,50,4,NaN,0.184800841,0.227370141,0.227366401,0.331763669,0.331753026
739,4,50,5,NaN,0.147355189,0.203219705,0.203225015,0.262172544,0.262191718
740,7,50,1,0.183962453,0.183962453,0.219575456,0.219575456,0.377127747,0.377127747
741,7,50,2,0.27313257,0.27313257,0.261564338,0.261564338,0.60283549,0.60283549
742,7,50,3,0.356521808,0.356521808,0.295674141,0.295674141,0.827993219,0.827993219
743,7,50,4,0.564645098,0.564645098,0.344916503,0.344916503,1.915911879,1.915911879
744,7,50,5,0.561990219,0.561990219,0.358920048,0.358920048,1.44065228,1.44065228
745,10,50,1,0.153387488,0.153387488,0.180662587,0.180662587,0.405727637,0.405727637
746,10,50,2,0.378907907,0.378907907,0.282196885,0.282196885,1.076179726,1.076179726
747,10,50,3,0.387458533,0.387458533,0.281242485,0.281242485,1.294629272,1.294629272
748,10,50,4,0.479268407,0.479268407,0.311646717,0.311646717,1.848919948,1.848919948
749,10,50,5,0.527053508,0.527053508,0.332211377,0.332211377,1.724840896,1.724840896
750,4,51,1,0.034489646,0.034489646,0.098273948,0.098273948,0.060553804,0.060553804
751,4,51,2,0.095481368,0.095481368,0.151392476,0.151392476,0.208103737,0.208103737
752,4,51,3,0.074569328,0.074569328,0.140251035,0.140251035,0.141946941,0.141946941
753,4,51,4,0.114960562,0.114960562,0.174467334,0.174467334,0.217878794,0.217878794
754,4,51,5,NaN,0.07647381,0.145577934,0.145594749,0.138300459,0.138353724
755,7,51,1,0.168269042,0.168269042,0.206281059,0.206281059,0.36464186,0.36464186
756,7,51,2,0.337809745,0.337809745,0.264282014,0.264282014,1.223933342,1.223933342
757,7,51,3,0.308732745,0.308732745,0.261015485,0.261015485,0.797126817,0.797126817
758,7,51,4,0.490820882,0.490820882,0.31116756,0.31116756,1.859431358,1.859431358
759,7,51,5,0.637349138,0.637349138,0.370915098,0.370915098,1.803236546,1.803236546
760,10,51,1,0.425067958,0.425067958,0.254310516,0.254310516,2.216025901,2.216025901
761,10,51,2,0.616709451,0.616709451,0.309001828,0.309001828,3.125192761,3.125192761
762,10,51,3,0.758960242,0.758960242,0.339105637,0.339105637,5.820926368,5.820926368
763,10,51,4,0.859339444,0.859339444,0.371571059,0.371571059,5.302121608,5.302121608
764,10,51,5,1.071645425,1.071645425,0.405000081,0.405000081,8.268088542,8.268088542
765,4,52,1,0.079834198,0.079834198,0.136690059,0.136690059,0.177661493,0.177661493
766,4,52,2,0.084915378,0.084915378,0.150576551,0.150576551,0.159438607,0.159438607
767,4,52,3,NaN,0.164050088,0.220815701,0.220820111,0.269152609,0.269169426
768,4,52,4,NaN,0.159549506,0.2118,0.211794796,0.291109643,0.291084488
769,4,52,5,0.178737401,0.178737401,0.217863828,0.217863828,0.343079209,0.343079209
770,7,52,1,0.406821692,0.406821692,0.258564641,0.258564641,1.608684347,1.608684347
771,7,52,2,0.48162894,0.48162894,0.296106602,0.296106602,1.797399004,1.797399004
772,7,52,3,0.732077787,0.732077787,0.359599174,0.359599174,3.166708707,3.166708707
773,7,52,4,0.727968602,0.727968602,0.362235207,0.362235207,3.160653513,3.160653513
774,7,52,5,1.027990186,1.027990186,0.43190352,0.43190352,3.853761534,3.853761534
775,10,52,1,0.085352156,0.085352156,0.14746575,0.14746575,0.173755424,0.173755424
776,10,52,2,0.111374899,0.111374899,0.168699534,0.168699534,0.225968723,0.225968723
777,10,52,3,0.168330374,0.168330374,0.203114033,0.203114033,0.390959245,0.390959245
778,10,52,4,0.13394393,0.13394393,0.180739222,0.180739222,0.301979974,0.301979974
779,10,52,5,0.156512301,0.156512301,0.192965201,0.192965201,0.374716536,0.374716536
780,4,53,1,0.055636332,0.055636332,0.119360361,0.119360361,0.111870675,0.111870675
781,4,53,2,0.061963186,0.061963186,0.118415302,0.118415302,0.144019851,0.144019851
782,4,53,3,0.106174375,0.106174375,0.158511617,0.158511617,0.231512204,0.231512204
783,4,53,4,NaN,0.29555427,0.284155367,0.284164226,0.573130102,0.573236054
784,4,53,5,NaN,0.279149352,0.281273934,0.281275379,0.507127304,0.507178644
785,7,53,1,0.05649054,0.05649054,0.116938429,0.116938429,0.120245422,0.120245422
786,7,53,2,0.100399664,0.100399664,0.155279852,0.155279852,0.230396947,0.230396947
787,7,53,3,0.184888572,0.184888572,0.21060282,0.21060282,0.436874937,0.436874937
788,7,53,4,0.117657296,0.117657296,0.168128838,0.168128838,0.264895574,0.264895574
789,7,53,5,0.322089777,0.322089777,0.286715575,0.286715575,0.660999052,0.660999052
790,10,53,1,0.050831856,0.050831856,0.113637201,0.113637201,0.104062319,0.104062319
791,10,53,2,0.100281775,0.100281775,0.161053529,0.161053529,0.199722237,0.199722237
792,10,53,3,NaN,0.131418144,0.17685257,0.176853904,0.325213157,0.32518098
793,10,53,4,0.104075148,0.104075148,0.159455164,0.159455164,0.227707733,0.227707733
794,10,53,5,0.135754391,0.135754391,0.179489505,0.179489505,0.313657082,0.313657082
795,4,54,1,0.049768203,0.049768203,0.113089134,0.113089134,0.099825044,0.099825044
796,4,54,2,NaN,0.152679872,0.209811286,0.209798672,0.273262221,0.273203157
797,4,54,3,0.112388643,0.112388643,0.176737838,0.176737838,0.202039109,0.202039109
798,4,54,4,NaN,0.261716518,0.25050868,0.250506985,0.594257551,0.594250141
799,4,54,5,NaN,0.267933283,0.265666704,0.265669336,0.531130419,0.531144187
800,7,54,1,0.076593165,0.076593165,0.135143444,0.135143444,0.169936807,0.169936807
801,7,54,2,0.166863259,0.166863259,0.201410993,0.201410993,0.39747748,0.39747748
802,7,54,3,0.130500402,0.130500402,0.176641252,0.176641252,0.295120073,0.295120073
803,7,54,4,0.110531504,0.110531504,0.165004468,0.165004468,0.236513334,0.236513334
804,7,54,5,0.283331072,0.283331072,0.270805143,0.270805143,0.573569218,0.573569218
805,10,54,1,0.400443822,0.400443822,0.275504432,0.275504432,1.377598795,1.377598795
806,10,54,2,0.586538774,0.586538774,0.346564,0.346564,1.810280737,1.810280737
807,10,54,3,0.503323321,0.503323321,0.315473158,0.315473158,1.73588984,1.73588984
808,10,54,4,0.613134727,0.613134727,0.34800149,0.34800149,2.10050915,2.10050915
809,10,54,5,0.567408714,0.567408714,0.339433555,0.339433555,1.798932402,1.798932402
810,4,55,1,0.077521007,0.077521007,0.153330888,0.153330888,0.119300385,0.119300385
811,4,55,2,0.094554912,0.094554912,0.168293046,0.168293046,0.149806782,0.149806782
812,4,55,3,NaN,0.116145908,0.17945515,0.179450666,0.211516561,0.211505708
813,4,55,4,0.06238042,0.06238042,0.121126897,0.121126897,0.13816052,0.13816052
814,4,55,5,0.064596131,0.064596131,0.13068679,0.13068679,0.121282327,0.121282327
815,7,55,1,0.080249207,0.080249207,0.138265065,0.138265065,0.176381907,0.176381907
816,7,55,2,0.138318783,0.138318783,0.183002393,0.183002393,0.33427598,0.33427598
817,7,55,3,NaN,0.230523656,0.231286793,0.231273002,0.602078776,0.602001297
818,7,55,4,0.213754817,0.213754817,0.227851562,0.227851562,0.479926747,0.479926747
819,7,55,5,0.283236824,0.283236824,0.271969495,0.271969495,0.559000574,0.559000574
820,10,55,1,0.086832067,0.086832067,0.142538979,0.142538979,0.199385634,0.199385634
821,10,55,2,0.197184935,0.197184935,0.211701484,0.211701484,0.476504226,0.476504226
822,10,55,3,0.241586694,0.241586694,0.235141531,0.235141531,0.614090291,0.614090291
823,10,55,4,0.210258953,0.210258953,0.224020539,0.224020539,0.487522748,0.487522748
824,10,55,5,0.249461928,0.249461928,0.237788235,0.237788235,0.656758578,0.656758578
825,4,56,1,0.132116342,0.132116342,0.170291821,0.170291821,0.339104015,0.339104015
826,4,56,2,0.200103504,0.200103504,0.228326455,0.228326455,0.397775097,0.397775097
827,4,56,3,0.074113756,0.074113756,0.133042435,0.133042435,0.161834874,0.161834874
828,4,56,4,NaN,0.098174191,0.16835085,0.168348128,0.169425811,0.169416325
829,4,56,5,NaN,0.097139212,0.170787083,0.170790041,0.156128407,0.156138237
830,7,56,1,0.153883095,0.153883095,0.182637404,0.182637404,0.392844069,0.392844069
831,7,56,2,0.265759933,0.265759933,0.235348157,0.235348157,0.748848012,0.748848012
832,7,56,3,NaN,0.410542982,0.305486946,0.305490581,1.085966469,1.086010446
833,7,56,4,0.718714717,0.718714717,0.389347355,0.389347355,2.462314806,2.462314806
834,7,56,5,0.829902377,0.829902377,0.421281852,0.421281852,2.413281223,2.413281223
835,10,56,1,0.032851061,0.032851061,0.092535451,0.092535451,0.063834463,0.063834463
836,10,56,2,0.0895753,0.0895753,0.152959978,0.152959978,0.174607221,0.174607221
837,10,56,3,0.131577124,0.131577124,0.175472548,0.175472548,0.316150354,0.316150354
838,10,56,4,0.135095759,0.135095759,0.183850906,0.183850906,0.28727065,0.28727065
839,10,56,5,0.193538114,0.193538114,0.215694073,0.215694073,0.448859446,0.448859446
840,4,57,1,0.109007904,0.109007904,0.177574518,0.177574518,0.183209475,0.183209475
841,4,57,2,0.107857711,0.107857711,0.170855621,0.170855621,0.202146181,0.202146181
842,4,57,3,0.127799813,0.127799813,0.175467672,0.175467672,0.274755891,0.274755891
843,4,57,4,NaN,0.246801387,0.264606947,0.264606471,0.437164188,0.437163104
844,4,57,5,NaN,0.162433479,0.211688028,0.2116883,0.299218591,0.299221499
845,7,57,1,0.282569924,0.282569924,0.216883116,0.216883116,1.177737728,1.177737728
846,7,57,2,0.522779412,0.522779412,0.291027963,0.291027963,4.194769146,4.194769146
847,7,57,3,NaN,0.809973428,0.372766613,0.372761111,4.726046674,4.725873616
848,7,57,4,NaN,0.80016481,0.381123603,0.381102953,5.433971348,5.431890468
849,7,57,5,1.382965379,1.382965379,0.456766077,0.456766077,9.344854341,9.344854341
850,10,57,1,0.078417203,0.078417203,0.140972579,0.140972579,0.163882169,0.163882169
851,10,57,2,0.231666794,0.231666794,0.225887869,0.225887869,0.59552779,0.59552779
852,10,57,3,0.195693445,0.195693445,0.214692334,0.214692334,0.459981371,0.459981371
853,10,57,4,0.325183876,0.325183876,0.268030717,0.268030717,0.844490716,0.844490716
854,10,57,5,0.352599467,0.352599467,0.282560356,0.282560356,0.90148728,0.90148728
855,4,58,1,0.098984147,0.098984147,0.15398625,0.15398625,0.219441252,0.219441252
856,4,58,2,0.074065284,0.074065284,0.142991934,0.142991934,0.133585556,0.133585556
857,4,58,3,0.101122728,0.101122728,0.17308709,0.17308709,0.16337157,0.16337157
858,4,58,4,0.144023199,0.144023199,0.205581938,0.205581938,0.236435247,0.236435247
859,4,58,5,0.138246533,0.138246533,0.197110694,0.197110694,0.239654214,0.239654214
860,7,58,1,0.074665242,0.074665242,0.139148648,0.139148648,0.148123434,0.148123434
861,7,58,2,0.168610226,0.168610226,0.196712043,0.196712043,0.42504998,0.42504998
862,7,58,3,0.166087986,0.166087986,0.202900118,0.202900118,0.372513787,0.372513787
863,7,58,4,0.152329619,0.152329619,0.193599705,0.193599705,0.337403155,0.337403155
864,7,58,5,0.278855392,0.278855392,0.271948762,0.271948762,0.540589642,0.540589642
865,10,58,1,0.082621823,0.082621823,0.148274115,0.148274115,0.15845552,0.15845552
866,10,58,2,0.15709522,0.15709522,0.201526033,0.201526033,0.315197311,0.315197311
867,10,58,3,0.187904223,0.187904223,0.20975124,0.20975124,0.452463588,0.452463588
868,10,58,4,0.192526459,0.192526459,0.213404565,0.213404565,0.442734265,0.442734265
869,10,58,5,0.253699577,0.253699577,0.247929597,0.247929597,0.601182035,0.601182035
870,4,59,1,0.044050755,0.044050755,0.112839378,0.112839378,0.073509042,0.073509042
871,4,59,2,0.063151969,0.063151969,0.1300021,0.1300021,0.117029747,0.117029747
872,4,59,3,0.113155823,0.113155823,0.165184813,0.165184813,0.241798169,0.241798169
873,4,59,4,NaN,0.150326848,0.208394696,0.208391765,0.258669365,0.258662486
874,4,59,5,NaN,0.170524513,0.216635951,0.216635876,0.312903213,0.31290334
875,7,59,1,0.081616911,0.081616911,0.140818239,0.140818239,0.177619897,0.177619897
876,7,59,2,0.217630121,0.217630121,0.217791209,0.217791209,0.595362098,0.595362098
877,7,59,3,NaN,0.299500188,0.268649409,0.268652279,0.700803691,0.700813322
878,7,59,4,0.195773295,0.195773295,0.219531441,0.219531441,0.426542955,0.426542955
879,7,59,5,0.415293306,0.415293306,0.318801442,0.318801442,0.912510715,0.912510715
880,10,59,1,0.043524659,0.043524659,0.105186271,0.105186271,0.087767959,0.087767959
881,10,59,2,0.09920809,0.09920809,0.160385374,0.160385374,0.19578049,0.19578049
882,10,59,3,0.152772005,0.152772005,0.190027977,0.190027977,0.357533359,0.357533359
883,10,59,4,0.112862952,0.112862952,0.163412518,0.163412518,0.257727216,0.257727216
884,10,59,5,0.217234767,0.217234767,0.229396497,0.229396497,0.499723801,0.499723801
885,4,60,1,0.0393447,0.0393447,0.10353113,0.10353113,0.072364088,0.072364088
886,4,60,2,0.10600863,0.10600863,0.167476028,0.167476028,0.208165295,0.208165295
887,4,60,3,NaN,0.148175236,0.208409703,0.20841512,0.247182585,0.247200726
888,4,60,4,NaN,0.141248834,0.199059934,0.199059862,0.252325697,0.252325271
889,4,60,5,NaN,0.126389173,0.187849765,0.187837484,0.229717186,0.229681145
890,7,60,1,0.23259333,0.23259333,0.23420393,0.23420393,0.552289821,0.552289821
891,7,60,2,0.531310513,0.531310513,0.341979904,0.341979904,1.454826469,1.454826469
892,7,60,3,0.599248055,0.599248055,0.345638035,0.345638035,2.416703386,2.416703386
893,7,60,4,0.53139738,0.53139738,0.346325969,0.346325969,1.531970486,1.531970486
894,7,60,5,0.989177301,0.989177301,0.44077978,0.44077978,3.419161292,3.419161292
895,10,60,1,0.372943053,0.372943053,0.288104791,0.288104791,0.994161201,0.994161201
896,10,60,2,0.604806454,0.604806454,0.334348848,0.334348848,2.908823919,2.908823919
897,10,60,3,0.702053669,0.702053669,0.375015214,0.375015214,2.819032816,2.819032816
898,10,60,4,0.667965842,0.667965842,0.369038644,0.369038644,2.336915779,2.336915779
899,10,60,5,0.817476762,0.817476762,0.408194556,0.408194556,3.02076821,3.02076821
900,4,61,1,0.10297698,0.10297698,0.152945947,0.152945947,0.240677651,0.240677651
901,4,61,2,0.075993652,0.075993652,0.149151629,0.149151629,0.125374998,0.125374998
902,4,61,3,0.134871349,0.134871349,0.203189055,0.203189055,0.205742147,0.205742147
903,4,61,4,0.109438051,0.109438051,0.170241813,0.170241813,0.207109308,0.207109308
904,4,61,5,0.118435646,0.118435646,0.183979096,0.183979096,0.207012002,0.207012002
905,7,61,1,0.351913547,0.351913547,0.259597954,0.259597954,1.182710257,1.182710257
906,7,61,2,0.621526716,0.621526716,0.332122275,0.332122275,2.759290189,2.759290189
907,7,61,3,0.754453232,0.754453232,0.355294507,0.355294507,4.251304837,4.251304837
908,7,61,4,0.710086087,0.710086087,0.356548896,0.356548896,3.301838047,3.301838047
909,7,61,5,1.191209833,1.191209833,0.434674054,0.434674054,5.867566181,5.867566181
910,10,61,1,0.276212721,0.276212721,0.246593757,0.246593757,0.7490856,0.7490856
911,10,61,2,0.667483851,0.667483851,0.35901608,0.35901608,2.30707743,2.30707743
912,10,61,3,0.701710371,0.701710371,0.36399462,0.36399462,3.02752853,3.02752853
913,10,61,4,0.767587358,0.767587358,0.374291034,0.374291034,3.278449717,3.278449717
914,10,61,5,0.827382776,0.827382776,0.395727749,0.395727749,3.614705788,3.614705788
